total_spending_usd,artist_id,artist_name,n_collection,collected_artists,page_link,twitter
1075.27,zdo,Zeki Doru Ondun,1,eishakoglu,https://foundation.app/zdo,https://twitter.com/zekidoruondun
1070.364,tyedied,Tye,1,eliottart,https://foundation.app/tyedied,https://twitter.com/_tyedied
1067.23,sturec,sturec,1,ernkurtel,https://foundation.app/sturec,https://twitter.com/sturec5
1066.91,selaykarasu,Selay Karasu,1,orhan_sayin,https://foundation.app/selaykarasu,https://twitter.com/selayout
1066.7855,Billydecrypt,BillydeCrypt,1,onderwish,https://foundation.app/Billydecrypt,
1065.281308,vertikoff,@vertikoff,1,stjame,https://foundation.app/vertikoff,
1063.80452,Greenfield2,Digital Crypto Art,2,leoviti;restlessperson,https://foundation.app/Greenfield2,
1063.462308,yannikplanta,Yannik Planta,1,dreamphography,https://foundation.app/yannikplanta,
1061.833,CAA,CAA,2,rysanz;robotpencil,https://foundation.app/CAA,
1060.662,djburnone,DJ Burn One,1,eliottart,https://foundation.app/djburnone,https://twitter.com/djburnone
1058.015162,coach_sullivan,Kevin Sullivan,1,thaisakanne,https://foundation.app/coach_sullivan,https://twitter.com/KevinSullivan36
1056.6490000000001,sagestormdesigns,Sage Storm,2,bunniereiss;cryptocrystals,https://foundation.app/sagestormdesigns,https://twitter.com/SageStormDavis
1056.596129,nelsoncampos,Nelson Campos,3,infinitepay;vixpora;berkgedik,https://foundation.app/nelsoncampos,https://twitter.com/nelsoncampoos
1056.3554060000001,aksenovrus,Ruslan Aksenov,3,dryamvlad;kk_special;nikita,https://foundation.app/aksenovrus,https://twitter.com/aksnvrus
1056.145,tomblachford,Tom Blachford,1,_richardparry_,https://foundation.app/tomblachford,
1054.22075,shortcut,Joern Bielewski,3,vormwelt;polyfluid;pj_richardson,https://foundation.app/shortcut,https://twitter.com/unityofmulti
1044.7209,lucas,Lucas Regueiro,1,divinity,https://foundation.app/lucas,https://twitter.com/lucasrdesign
1042.069,Sushinobi,Edward Cunanan,1,peculiar_artist,https://foundation.app/Sushinobi,
1038.31,justinaversano,Justin Aversano,2,straybits;mixoetry,https://foundation.app/justinaversano,https://twitter.com/justinaversano
1037.316,helloshreyas,Shreyas,2,manicpicsy;hordoxart,https://foundation.app/helloshreyas,
1035.3090000000002,stefdelev,@stefdelev,1,koi,https://foundation.app/stefdelev,
1028.773428,nighthawk,digital chas,1,nickvisuals,https://foundation.app/nighthawk,https://twitter.com/nighthoch
1026.3636,vi,Vigen,2,fflame;faberge,https://foundation.app/vi,https://twitter.com/vigendesign
1025.35198,localmachine,Local Machine,2,vac;bradleytangonan,https://foundation.app/localmachine,https://twitter.com/lclmachine
1025.3066,oy-do,oydo,1,okanuckun,https://foundation.app/oy-do,
1020.14132,Norieth,Nori,1,baiwei,https://foundation.app/Norieth,
1019.934,LakeHills,Lake Hills,1,nisheink,https://foundation.app/LakeHills,
1016.73919,thatproducer,Tushar Apte,3,sheldrick;clairvoyance;designmorphine,https://foundation.app/thatproducer,
1014.9949770000001,LeeRuby,Lee Rubenstein,2,moeen;outlined,https://foundation.app/LeeRuby,https://twitter.com/LeeRubenstein
1012.693165,fak9,FAK9,1,lbank,https://foundation.app/fak9,https://twitter.com/fak9lum4stut
1009.2299999999999,JuanCarlosPagan,Juan Carlos Pagan,1,ahmedklink,https://foundation.app/JuanCarlosPagan,https://twitter.com/Juan_C_Pagan
1009.2299999999999,Misha_Most,Misha Most,1,fmtjetlag,https://foundation.app/Misha_Most,https://twitter.com/misha_most
1008.964,kokoko,kokoko,1,yacht,https://foundation.app/kokoko,https://twitter.com/kokokocrypto
1004.8829999999999,tuomo,Tuomo Korhonen,2,edreika;designbyjake,https://foundation.app/tuomo,https://twitter.com/tuomodesign
1004.2503919999999,GaryM,Gary,2,bryanmarktaylor;bryanmarktaylor,https://foundation.app/GaryM,
1002.6665,westerntomorrow,Sophia Jackson,0,,https://foundation.app/westerntomorrow,
1002.6665,GrayFox,Gray Fox,2,gazedsoul;gazedsoul,https://foundation.app/GrayFox,
1001.2139999999999,Earthfire,Luke 'Earthfire' Eliasz,1,karmieh,https://foundation.app/Earthfire,https://twitter.com/Earthfire12
999.0136000000001,Satozen,Cryptotousiast,0,,https://foundation.app/Satozen,https://twitter.com/DominicStLaure5
995.368,Skipintrobaby,Suleyman Yılmaz,1,hakanyilmaz,https://foundation.app/Skipintrobaby,https://twitter.com/skipintrobaby
991.3304,marcallanteart,Marc,2,cezarbrandao;aidenriek,https://foundation.app/marcallanteart,https://twitter.com/MarcAllanteArt
986.0885490000001,lumbex,lumbex,2,allo;voja,https://foundation.app/lumbex,
983.835,BKrebington,Ben Krebs,1,blockmind,https://foundation.app/BKrebington,
983.2295000000001,joey,Joey,1,sad_folder,https://foundation.app/joey,
982.9509400000001,peterjohnkearney,Peter John Kearney,3,pj_richardson;peterjohnkearney;peterjohnkearney,https://foundation.app/peterjohnkearney,https://twitter.com/peterjkearney
972.2735,M4M8LR,M4M8LR,1,timcet,https://foundation.app/M4M8LR,
972.2735,weirdroach,Weird Roach,1,mattdangler,https://foundation.app/weirdroach,https://twitter.com/weirdroach2
972.1154,FlorianAdolph,Florian Adolph,3,danny_p3d;seeligme;seeligme,https://foundation.app/FlorianAdolph,
970.3944999999999,greenpanther,greenpanther,4,volny;cfw;xox;intothenewworld,https://foundation.app/greenpanther,https://twitter.com/greenpanthr
967.57,vigenere,@vigenere,1,jzlabs,https://foundation.app/vigenere,
967.3544,mitchmyersofficial,Mitch Myers,1,cwhiticar,https://foundation.app/mitchmyersofficial,https://twitter.com/MrMitchMyers
962.0055,superfreak,SPANKY,1,danielcrossan,https://foundation.app/superfreak,https://twitter.com/5uperFreak
961.104534,bimax_82,Bi-max,1,vittoriobonapace,https://foundation.app/bimax_82,
959.54,frickltd,frick.ltd,3,marina_troino;rickylinn;stuballingerart,https://foundation.app/frickltd,https://twitter.com/frickltd
959.54,mistcop,Mistcop,2,drmunchiez;sidomatic,https://foundation.app/mistcop,https://twitter.com/mistcop
959.54,mistcop,Mistcop,2,drmunchiez;sidomatic,https://foundation.app/mistcop,https://twitter.com/mistcop
953.0039999999999,Diefleder,Diefleder,1,ducky3d,https://foundation.app/Diefleder,
952.09367,abnux,@abnux,1,rahulbhosale,https://foundation.app/abnux,
949.944,TwerkyClub,Twerky Club,1,animalsinthings,https://foundation.app/TwerkyClub,
947.43828,wmpeaster,William M Peaster,3,ablu;ablu;fmk7,https://foundation.app/wmpeaster,
945.692988,DustMonkey_,Dust Monkey,2,mickces;lhosis,https://foundation.app/DustMonkey_,https://twitter.com/dustmonkey_
942.6670000000001,Novocrypto,Novocrypto,1,karenjerzykphoto,https://foundation.app/Novocrypto,https://twitter.com/novocrypto
936.05,JoshKao,Josh Kao,1,chinfongart,https://foundation.app/JoshKao,https://twitter.com/JoshKaoArt
935.787153,timriopelle,Tim Riopelle,3,rezaafshar;peerkriesel;_brianmorris_,https://foundation.app/timriopelle,
935.5848,artem,Artem Shev,1,hellaquiti,https://foundation.app/artem,
935.5848,artem,Artem Shev,1,hellaquiti,https://foundation.app/artem,
934.9395000000002,Hashguise,hashguise,2,justinaversano;andremello_art,https://foundation.app/Hashguise,
933.7754999999999,stripes,Stripes Arts,0,,https://foundation.app/stripes,https://twitter.com/ArtsStripes
931.62674,kimie,Kimie,1,vicsticky,https://foundation.app/kimie,https://twitter.com/kimieleepics
928.792854,dennybusyet,Denny Busyet,2,damsdraws;_richardparry_,https://foundation.app/dennybusyet,https://twitter.com/dennybusyet
927.59535,Victorior,Kun Vic,2,klen33;artsygamex,https://foundation.app/Victorior,https://twitter.com/VictoriorCG
926.072275,ProBlockchain,PRO BLOCKCHAIN MEDIA,2,bo;archangel,https://foundation.app/ProBlockchain,https://twitter.com/PRO_BLOCKCHAIN
925.49875,arnokiss,Arno Kiss,2,teto;jay,https://foundation.app/arnokiss,https://twitter.com/ArnoKiss
924.345,justinsingh,Justin Singh,1,nammac,https://foundation.app/justinsingh,https://twitter.com/justinsinghs
924.345,simonboehme,Simon Boehme,1,iartsometimes,https://foundation.app/simonboehme,
923.5848599999999,Kane_Doe,Kane Doe,2,mullan;weirdcore,https://foundation.app/Kane_Doe,https://twitter.com/whoiskanedoe
923.0219999999999,talktimeband,Talk Time,1,nic_hamilton,https://foundation.app/talktimeband,https://twitter.com/talktimeband
920.7,dAb,dAAAb.eth,1,ioyoi,https://foundation.app/dAb,https://twitter.com/dAAAb
920.7,lugonlo,Luis González,1,pixelskaya,https://foundation.app/lugonlo,https://twitter.com/lugonlo
920.7,HarleySwann,Harley Swann,1,benjaminnazon,https://foundation.app/HarleySwann,https://twitter.com/HarleySwann
917.85,sophiesturdevant,Sophie Sturdevant,1,ahmedklink,https://foundation.app/sophiesturdevant,https://twitter.com/sophiesaidso
917.7795000000001,technoir,Skynet,1,kalax,https://foundation.app/technoir,
917.7795000000001,DroMan281,Alejandro,1,itchban,https://foundation.app/DroMan281,
916.7365480000001,anf,Andreas Nicolas Fischer,1,dxmiq,https://foundation.app/anf,https://twitter.com/studioanf
913.53,lane,lane,1,data_byte,https://foundation.app/lane,
913.53,motionbynick,Nick Greenawalt,1,nikolay_yunkevich,https://foundation.app/motionbynick,
913.53,handeleugene,Handel Eugene,1,j_ssuarez,https://foundation.app/handeleugene,https://twitter.com/handel_eugene
913.53,SicEst,Sic Est,1,oreste,https://foundation.app/SicEst,https://twitter.com/sicestest
913.53,spool_loops,Drew,1,markmalta,https://foundation.app/spool_loops,
913.53,babyt,Baby T,1,maiapedro,https://foundation.app/babyt,
911.515,12450937121,12450937121,1,darsh,https://foundation.app/12450937121,
911.515,the_invisible_realm,Felipe Posada,1,carlovega,https://foundation.app/the_invisible_realm,https://twitter.com/Invisible_Realm
911.515,carlovega,Carlo Vega,1,the_invisible_realm,https://foundation.app/carlovega,https://twitter.com/hellocarlovega
908.24,Monako,Peter Dimou,1,bradscanvas,https://foundation.app/Monako,https://twitter.com/TheMonako
908.24,nevermore,Nevermore,1,gugutroll,https://foundation.app/nevermore,
907.867,vinpan,Vinpan,3,swartx;jayooo;nadamel,https://foundation.app/vinpan,https://twitter.com/tpvinpan
906.718608,readaG,@readag,1,ryz,https://foundation.app/readaG,
905.8416000000001,frameandcolor,Nicolas Arnold,1,ryhawthorne,https://foundation.app/frameandcolor,https://twitter.com/frameandcolor
904.88,cmroc,@cmroc,1,matvoyce,https://foundation.app/cmroc,
904.88,lethabo,Lethabo Huma,1,tondji,https://foundation.app/lethabo,
904.88,ValentinSalmon,Valentin Salmon,1,mbe,https://foundation.app/ValentinSalmon,https://twitter.com/Valentin_Salmon
904.88,zarayes,Alex R.,1,teemu,https://foundation.app/zarayes,
904.88,ValentinSalmon,Valentin Salmon,1,mbe,https://foundation.app/ValentinSalmon,https://twitter.com/Valentin_Salmon
904.88,enricbotella,Enric Botella,1,theoldmorty,https://foundation.app/enricbotella,https://twitter.com/enricbotella
902.82,ConceptDojo,Francis Goeltner,1,scoro5,https://foundation.app/ConceptDojo,https://twitter.com/ConceptDojo
902.82,Timo_Noack,Timo Noack,1,olaf,https://foundation.app/Timo_Noack,https://twitter.com/Timo_Noack
902.82,artbyrei,Rei,1,nameless,https://foundation.app/artbyrei,https://twitter.com/artbyrei
902.82,EssentialPJtheDJ,PJ Windle,1,mattdangler,https://foundation.app/EssentialPJtheDJ,
902.745,OUTLINED,OUTLINED,1,tinygiants,https://foundation.app/OUTLINED,https://twitter.com/VincentMeertens
902.2529999999999,jaceben,jaceben,2,musebymonday;djburnone,https://foundation.app/jaceben,
897.815,stellabelle,Stellabelle,1,rubenalexander,https://foundation.app/stellabelle,https://twitter.com/stellabelle
897.815,cryteriacrave,Cryteria,1,baransarper,https://foundation.app/cryteriacrave,
897.415,NoFrameThanks,NoFrameThanks,1,aaronkaufman,https://foundation.app/NoFrameThanks,
897.415,TheKidLX,Alex shliomovich,1,armankendrick,https://foundation.app/TheKidLX,https://twitter.com/TheKidLX
897.415,groovygeze,Gina Zwenger,1,afterform,https://foundation.app/groovygeze,https://twitter.com/sacrdseedcoach
897.415,jay,jay,1,perrycooper,https://foundation.app/jay,
897.415,rumfoords,Rumfoords,1,terrygates,https://foundation.app/rumfoords,
897.415,mattworks,///mattworks///,1,dropside,https://foundation.app/mattworks,https://twitter.com/_mattworks_
893.202,Zakalwe_x,Zakalwe_x,1,jah,https://foundation.app/Zakalwe_x,
891.97,levitate,Levente Markovics,1,dubloadz,https://foundation.app/levitate,https://twitter.com/Levitate2001
891.97,tonyb,Antonio Benji,1,jamhot,https://foundation.app/tonyb,
890.8242,PitchArt,@pitchart,2,lollo_169;lollo_169,https://foundation.app/PitchArt,https://twitter.com/TwitPitch2
889.035,t_sco,T-SCO,1,nopattern,https://foundation.app/t_sco,
888.0985000000001,EthanMcK,Ethan McKenna,2,williamjane;moeen,https://foundation.app/EthanMcK,
888.08,gviotto_,Gabriel Viotto,1,bleykhera,https://foundation.app/gviotto_,https://twitter.com/gviotto_
888.08,DigitalVeer,Peter,1,cryptcollection,https://foundation.app/DigitalVeer,
888.08,NoelleWood,Noelle Wood,1,flaptraps,https://foundation.app/NoelleWood,https://twitter.com/NoelleAnnWood
888.08,edikoven17,@edikoven17,1,mr23,https://foundation.app/edikoven17,
888.08,matchaxyz,matcha.xyz,1,ameliahadouchi,https://foundation.app/matchaxyz,https://twitter.com/matchaxyz
888.08,petrboroda,Petr Boroda,1,elizarevfx,https://foundation.app/petrboroda,https://twitter.com/petrboroda
883.885,KDA2,@kda2,1,cryptoblue,https://foundation.app/KDA2,
883.885,LesaLesaLesa,Lesa,1,sweetchurro12,https://foundation.app/LesaLesaLesa,
883.885,TrojanTraveler,TrojanTraveler,1,listov,https://foundation.app/TrojanTraveler,https://twitter.com/TrojanTraveler
882.598145,galerie721,Galerie 721,2,thedailymint;blindisland,https://foundation.app/galerie721,https://twitter.com/Galerie721
878.364603,cryptonymous,cryptonymous,0,,https://foundation.app/cryptonymous,https://twitter.com/we_cryptonymous
876.4865,DesignMorphine,DesignMorphine,3,csavenables;volkan;afterform,https://foundation.app/DesignMorphine,https://twitter.com/Design_Morphine
876.138,dusty,Dusty Kessler,2,dusty;shenglinstudio,https://foundation.app/dusty,https://twitter.com/dustykessler
873.587,brewer247,brewer247,1,jimmazza,https://foundation.app/brewer247,
873.587,ryan_vanderhout,Ryan Van Der Hout,2,justinaversano;_jeffnicholas_,https://foundation.app/ryan_vanderhout,https://twitter.com/r_vanderhout
867.66,_Adam,@_adam,1,iamyonson,https://foundation.app/_Adam,
864.5310000000001,aivenides,Arin,1,renderfolk,https://foundation.app/aivenides,
863.586,yummybear,Ryan Vulk,0,,https://foundation.app/yummybear,https://twitter.com/yummybear_hugz
863.165,Greenworks,Greenworks,1,leokohler,https://foundation.app/Greenworks,
863.131381,Waynewood,Wayne Wood,2,polyfluid;robotpencil,https://foundation.app/Waynewood,https://twitter.com/MusicWaynewood
856.97,vbuntitled,Vanessa Beecroft,1,miltosmanetas,https://foundation.app/vbuntitled,https://twitter.com/vanessabeecroft
855.116,darioigp,Dario IGP,2,lunatico;aaron_the_humble,https://foundation.app/darioigp,https://twitter.com/darioigp
854.705983,A2E,A2E,1,unodeoliveira,https://foundation.app/A2E,
846.1892,mammos,mammos,1,miraruido,https://foundation.app/mammos,
843.8598,a2a2ron,a2a2ron,1,lucasallen,https://foundation.app/a2a2ron,https://twitter.com/aaronlbarr
843.37,shubiwubi,Shubiwubi,2,dkieliszek;grossehalbuer,https://foundation.app/shubiwubi,https://twitter.com/shubiwubi
843.1368,exosolar,exosolar,4,fralopaz;octobertooth;fritzgnad;nickydooodles,https://foundation.app/exosolar,https://twitter.com/exoNFT
841.025,myriad,Myriad,1,poorteffy,https://foundation.app/myriad,
841.025,nidavelilr,@nidavelilr,1,c499,https://foundation.app/nidavelilr,
841.025,anygvy,Anygvy,1,nes100pro,https://foundation.app/anygvy,https://twitter.com/Bcollectiv3
836.685858,zyyang0420,musk kk,2,tabula;morenxxx,https://foundation.app/zyyang0420,
834.345,ION,Nicolas Riopel,1,thefunkhunters,https://foundation.app/ION,
834.345,cweb11235,christopher weber,1,juce_gace,https://foundation.app/cweb11235,
833.61,tomhschmidt,Tom Schmidt,1,katherine,https://foundation.app/tomhschmidt,
828.6384,friendofdurutti,Jason Sussberg,3,friendofdurutti;loudonlon;chrisdonlon,https://foundation.app/friendofdurutti,https://twitter.com/friendofdurutti
825.74,joy,JOY,2,kyttenjanae;bergerfohr,https://foundation.app/joy,
825.74,valkim,Valkim,1,reylarsdam,https://foundation.app/valkim,
825.74,chrisdonlon,Chris Donlon,1,friendofdurutti,https://foundation.app/chrisdonlon,https://twitter.com/ChrisDonlonVine
825.6218,rodolfoparolin,Rodolfo Parolin,1,teapotlife,https://foundation.app/rodolfoparolin,
823.7239999999999,BHMD,Ben H,1,kaganworks,https://foundation.app/BHMD,https://twitter.com/benhmode
820.9276000000001,CyptoFire,Crytpo Fire,2,cjirv;cjirv,https://foundation.app/CyptoFire,
815.0340000000001,feldstein,Michael Feldstein,1,sterlingcrispin,https://foundation.app/feldstein,
812.585,redalarmclock,Desmond Ong,1,hemisveer,https://foundation.app/redalarmclock,
812.585,lukazvd,LUKAS AZEVEDO,1,lordneutron,https://foundation.app/lukazvd,https://twitter.com/lukazvd
812.4705,arturotedeschi,Arturo Tedeschi,1,mossawi,https://foundation.app/arturotedeschi,https://twitter.com/arturotedeschi
811.3884,milonite,milonite,2,graphixslayer;graphixslayer,https://foundation.app/milonite,
810.9475000000001,wzh,Q17,2,alimalee;shindo,https://foundation.app/wzh,
805.0029999999999,NomaddGallery,@nomaddgallery,1,rocczzilla,https://foundation.app/NomaddGallery,
802.773,kukar_motion,kukar.motion,1,fastjt,https://foundation.app/kukar_motion,https://twitter.com/AndrewKukar
802.773,cmatthews,Cam,1,kaio,https://foundation.app/cmatthews,
800.5964999999999,redoxium,Riccardo Agostinelli,2,erikscotti;l4artiste,https://foundation.app/redoxium,https://twitter.com/redoxium
799.872948,Craig,@craig,1,nicholas,https://foundation.app/Craig,
798.72,artiom,Artiom ✨,1,katherine,https://foundation.app/artiom,
794.4816000000001,legendaryvault,LegendaryVault,1,ulyssa,https://foundation.app/legendaryvault,
794.4156,Space_Monkey,Space Monkey,1,khempavee,https://foundation.app/Space_Monkey,https://twitter.com/John_SNow_OMG
794.17,rubenireland,Ruben Ireland,2,mikecampau;leokohler,https://foundation.app/rubenireland,https://twitter.com/RubenIreland
794.17,MIkelowry,Tyson,1,itchban,https://foundation.app/MIkelowry,
794.17,atara,Johannes Saam,1,gosha,https://foundation.app/atara,https://twitter.com/JohannesSaam
791.62,dddiegortiz,Diego Ortiz,1,pani,https://foundation.app/dddiegortiz,https://twitter.com/dddiegortiz
791.62,ZaidKirdsey,Zaid,1,samanthacavet,https://foundation.app/ZaidKirdsey,https://twitter.com/Jruffhouse
788.6068130000001,Eselci,Eselci,2,thpmass;fabiopalvelli,https://foundation.app/Eselci,https://twitter.com/EselciXO
787.6838,evsoss,Evan,1,scartoccio,https://foundation.app/evsoss,
786.0841650000001,digitalcryptoart,Digital Crypto Art,3,kristelbechara;mreza;christianrich,https://foundation.app/digitalcryptoart,https://twitter.com/DigCryptArt
785.270388,maxladabaum,Max Ladabaum,2,nieelillo;mattattack426,https://foundation.app/maxladabaum,
784.325,bull_will,bull will,1,swnsng,https://foundation.app/bull_will,https://twitter.com/bull_will_art
